symbol,time,actual,predict,model_01,sma_10,ema_5,isma_10
bysi,2021-03-23,11.65,11.0,11.065141438109974,12.398000000000005,12.191891616702996,12.301849999999995
bysi,2021-03-24,11.0,11.54,11.502621900739816,12.294000000000006,11.794594411135332,12.088499999999994
bysi,2021-03-25,11.54,11.14,11.264232852521515,12.189000000000004,11.709729607423554,11.881349999999998
bysi,2021-03-26,11.14,10.61,10.644789514312105,12.021000000000004,11.51981973828237,11.539499999999999
bysi,2021-03-29,10.61,10.61,10.62963535789348,11.801000000000005,11.216546492188247,11.0939
bysi,2021-03-30,10.61,11.07,11.03851617478846,11.626000000000007,11.014364328125499,10.776999999999997
bysi,2021-03-31,11.07,10.8,10.904745240613895,11.475000000000007,11.032909552083666,10.538849999999998
bysi,2021-04-01,10.8,10.63,10.777164603564698,11.341000000000006,10.955273034722445,10.359849999999998
bysi,2021-04-05,10.63,10.69,10.813225202649015,11.160000000000007,10.846848689814964,10.088399999999996
bysi,2021-04-06,10.69,10.27,10.30836774340467,10.974000000000007,10.794565793209976,9.843149999999998
bysi,2021-04-07,10.27,10.62,10.590513602121684,10.836000000000006,10.619710528806651,9.732449999999996
bysi,2021-04-08,10.62,10.29,10.257432989305345,10.798000000000005,10.619807019204435,9.861849999999999
bysi,2021-04-09,10.29,10.24,10.275279735216571,10.673000000000007,10.50987134613629,9.776749999999998
bysi,2021-04-12,10.24,9.96,9.885722153535347,10.583000000000007,10.419914230757527,9.767449999999997
bysi,2021-04-13,9.96,10.04,9.972465084621875,10.518000000000008,10.266609487171685,9.797399999999996
bysi,2021-04-14,10.04,10.06,9.990271823130225,10.46100000000001,10.19107299144779,9.829649999999997
bysi,2021-04-15,10.06,9.8,9.754011896365489,10.360000000000008,10.147381994298527,9.744399999999995
bysi,2021-04-16,9.8,9.53,9.545162414336941,10.260000000000009,10.031587996199018,9.656549999999996
bysi,2021-04-19,9.53,9.37,9.35812198644654,10.15000000000001,9.864391997466013,9.533049999999994
bysi,2021-04-20,9.37,9.44,9.345981973148792,10.01800000000001,9.699594664977344,9.346449999999994
bysi,2021-04-21,9.44,10.01,9.910590213117866,9.93500000000001,9.613063109984896,9.274099999999994
bysi,2021-04-22,10.01,9.76,9.742322029382882,9.87400000000001,9.745375406656597,9.260199999999992
bysi,2021-04-23,9.76,10.62,10.482952009921105,9.821000000000009,9.750250271104399,9.255499999999993
bysi,2021-04-26,10.62,10.82,10.796507124484062,9.85900000000001,10.040166847402933,9.459099999999992
bysi,2021-04-27,10.82,10.6,10.597293125636014,9.945000000000011,10.300111231601957,9.76004999999999
bysi,2021-04-28,10.6,10.62,10.628794622577045,10.00100000000001,10.400074154401306,9.96904999999999
bysi,2021-04-29,10.62,10.79,10.742439404467095,10.057000000000011,10.473382769600871,10.15449999999999
bysi,2021-04-30,10.79,11.15,11.168906848627213,10.15600000000001,10.578921846400581,10.41759999999999
bysi,2021-05-03,11.15,10.17,10.115950987562021,10.31800000000001,10.769281230933721,10.79739999999999
bysi,2021-05-04,10.17,10.32,10.27631271496274,10.39800000000001,10.569520820622483,10.940399999999991
bysi,2021-05-05,10.32,9.94,9.92490755992624,10.48600000000001,10.486347213748322,11.077749999999991
bysi,2021-05-06,9.94,9.98,9.985648444014616,10.47900000000001,10.304231475832216,10.969499999999993
bysi,2021-05-07,9.98,9.59,9.59865329667721,10.501000000000008,10.196154317221477,10.92249999999999
bysi,2021-05-10,9.59,9.75,9.674677990345321,10.398000000000009,9.994102878147652,10.58414999999999
bysi,2021-05-11,9.75,10.06,10.023627142485008,10.291000000000007,9.912735252098436,10.264749999999992
bysi,2021-05-12,10.06,9.52,9.547032504490122,10.237000000000009,9.961823501398957,10.094349999999993
