symbol,time,actual,predict,model_01,sma_10,ema_5,isma_10
dis,2021-03-26,185.92,184.85,187.62524115372923,190.87999999999977,187.67021167406705,186.25130000000067
dis,2021-03-29,184.85,185.53,187.13602477324233,189.6889999999998,186.7301411160447,184.01600000000067
dis,2021-03-30,185.53,184.52,185.5602587725577,188.81799999999978,186.33009407736316,182.71585000000067
dis,2021-03-31,184.52,188.97,189.65361178454566,187.7459999999998,185.7267293849088,181.11870000000067
dis,2021-04-01,188.97,188.5,188.74020160758118,187.4149999999998,186.8078195899392,181.48745000000068
dis,2021-04-05,188.5,189.73,189.35523149007946,187.15099999999978,187.37187972662613,182.08055000000067
dis,2021-04-06,189.73,187.56,188.14481548253733,186.8379999999998,188.15791981775078,182.46235000000064
dis,2021-04-07,187.56,187.32,188.2914532212364,186.72099999999978,187.95861321183386,183.26500000000064
dis,2021-04-08,187.32,187.89,188.9145785864135,186.9809999999998,187.7457421412226,184.81605000000064
dis,2021-04-09,187.89,186.49,187.5930499113415,187.07899999999978,187.7938280941484,185.79980000000063
dis,2021-04-12,186.49,185.49,186.35127887098798,187.1359999999998,187.35921872943229,186.50390000000067
dis,2021-04-13,185.49,187.46,187.1855668324007,187.19999999999976,186.73614581962153,187.03725000000068
dis,2021-04-14,187.46,185.93,186.4911607654634,187.39299999999977,186.97743054641438,187.73350000000067
dis,2021-04-15,185.93,187.26,187.34396598603797,187.5339999999998,186.62828703094294,188.1178000000007
dis,2021-04-16,187.26,187.43,187.69072333225955,187.36299999999977,186.83885802062863,187.6981000000007
dis,2021-04-19,187.43,182.79,185.35497402725207,187.25599999999977,187.03590534708576,187.4148500000007
dis,2021-04-20,182.79,183.11,186.37123328726847,186.56199999999976,185.62060356472387,185.72125000000074
dis,2021-04-21,183.11,182.76,184.8993189641077,186.1169999999998,184.78373570981591,184.69935000000072
dis,2021-04-22,182.76,183.02,184.03177489878306,185.66099999999977,184.10915713987728,183.7573500000007
dis,2021-04-23,183.02,184.27,184.7859362081962,185.1739999999998,183.7461047599182,182.82560000000072
dis,2021-04-26,184.27,184.64,185.01396381651,184.9519999999998,183.92073650661217,182.5982000000007
dis,2021-04-27,184.64,183.39,184.5233553556633,184.8669999999998,184.16049100440813,182.7356500000007
dis,2021-04-28,183.39,185.33,186.64429059253672,184.4599999999998,183.90366066960542,182.1581000000007
dis,2021-04-29,185.33,186.02,186.6960127524921,184.3999999999998,184.3791071130703,182.4782000000007
dis,2021-04-30,186.02,185.51,185.4763407583791,184.27599999999978,184.92607140871354,182.6312500000007
dis,2021-05-03,185.51,184.25,185.6181159324443,184.08399999999978,185.1207142724757,182.62705000000068
dis,2021-05-04,184.25,181.51,183.02332069254396,184.2299999999998,184.83047618165048,183.34185000000068
dis,2021-05-05,181.51,181.79,183.84460720734913,184.0699999999998,183.72365078776699,183.24890000000067
dis,2021-05-06,181.79,184.84,185.6167841758634,183.9729999999998,183.079100525178,183.25960000000072
dis,2021-05-07,184.84,184.3,184.45892633580272,184.1549999999998,183.66606701678535,183.8674500000007
dis,2021-05-10,184.3,181.67,184.52461025406575,184.1579999999998,183.87737801119025,183.9940500000007
dis,2021-05-11,181.67,177.85,179.61512055729372,183.8609999999998,183.14158534079348,183.4024500000007
dis,2021-05-12,177.85,178.34,180.49562637924444,183.3069999999998,181.377723560529,182.1904000000007
dis,2021-05-13,178.34,173.7,178.34586311535753,182.60799999999978,180.3651490403527,180.7117000000007
dis,2021-05-14,173.7,170.08,172.77506307067716,181.3759999999998,178.14343269356846,178.06670000000068
dis,2021-05-17,170.08,169.68,169.9191865405605,179.8329999999998,175.45562179571232,174.84685000000067
dis,2021-05-18,169.68,169.27,169.9448902698939,178.3759999999998,173.5304145304749,172.0824500000007
dis,2021-05-19,169.27,171.36,171.95629118792303,177.1519999999998,172.11027635364997,170.0601500000007
dis,2021-05-20,171.36,172.4,172.79318832565093,176.10899999999978,171.86018423576667,168.6322500000007
dis,2021-05-21,172.4,174.31,175.09191778282022,174.8649999999998,172.04012282384446,166.9157500000007
dis,2021-05-24,174.31,176.17,176.1988802730654,173.86599999999981,172.79674854922965,165.96205000000072
dis,2021-05-25,176.17,176.47,176.46044344572533,173.3159999999998,173.92116569948644,166.1688000000007
dis,2021-05-26,176.47,179.04,178.7062819654046,173.17799999999983,174.77077713299096,167.3431500000007
dis,2021-05-27,179.04,178.65,179.03918753629677,173.24799999999982,176.193851421994,168.9221500000007
dis,2021-05-28,178.65,178.84,179.0357441260891,173.74299999999982,177.01256761466266,171.3046000000007
dis,2021-06-01,178.84,177.0,177.49201993733078,174.61899999999983,177.62171174310845,174.27670000000072
dis,2021-06-02,177.0,176.24,176.88231370529024,175.35099999999983,177.41447449540564,176.5604500000007
dis,2021-06-03,176.24,177.18,177.67120179641043,176.04799999999983,177.02298299693712,178.4685500000007
dis,2021-06-04,177.18,176.99,177.70427655248835,176.62999999999982,177.0753219979581,179.8454000000007
dis,2021-06-07,176.99,176.33,176.99434835585825,177.08899999999983,177.0468813319721,180.65930000000068
dis,2021-06-08,176.33,176.04,176.34930493758213,177.29099999999983,176.80792088798142,180.6505500000007
dis,2021-06-09,176.04,176.57,177.13590448266774,177.27799999999982,176.5519472586543,180.0237500000007
dis,2021-06-10,176.57,177.38,177.67351877551104,177.2879999999998,176.55796483910288,179.43225000000066
dis,2021-06-11,177.38,178.18,178.10910240739327,177.1219999999998,176.83197655940194,178.43615000000065
dis,2021-06-14,178.18,175.86,176.42796255712344,177.0749999999998,177.28131770626797,177.81885000000065
