symbol,time,actual,predict,model_01,sma_10,ema_5,isma_10
ttoo,2021-03-23,1.67,1.55,1.543217021332782,1.8599999999999823,1.782768563344461,1.8565499999999957
ttoo,2021-03-24,1.55,1.68,1.7162805977258506,1.8469999999999824,1.7051790422296407,1.8399499999999958
ttoo,2021-03-25,1.68,1.61,1.6506755106466162,1.8179999999999825,1.696786028153094,1.7822999999999958
ttoo,2021-03-26,1.61,1.54,1.5021523598888322,1.7759999999999825,1.6678573521020628,1.6945499999999956
ttoo,2021-03-29,1.54,1.545,1.5279319857883893,1.7319999999999822,1.6252382347347085,1.6037499999999958
ttoo,2021-03-30,1.545,1.62,1.5693642311889164,1.6974999999999825,1.5984921564898058,1.5369249999999959
ttoo,2021-03-31,1.62,1.57,1.5272739560759696,1.6634999999999824,1.6056614376598708,1.4753999999999958
ttoo,2021-04-01,1.57,1.69,1.657229239539443,1.6404999999999823,1.5937742917732471,1.442574999999996
ttoo,2021-04-05,1.69,1.56,1.5578741084113077,1.6254999999999824,1.6258495278488314,1.4355999999999958
ttoo,2021-04-06,1.56,1.56,1.5218402107588591,1.6034999999999822,1.6038996852325544,1.4192249999999957
ttoo,2021-04-07,1.56,1.54,1.5069065347884683,1.592499999999982,1.5892664568217032,1.4318499999999958
ttoo,2021-04-08,1.54,1.53,1.494764041036065,1.5914999999999822,1.5728443045478024,1.4676749999999958
ttoo,2021-04-09,1.53,1.42,1.4035774400355259,1.5764999999999822,1.5585628696985352,1.4663999999999957
ttoo,2021-04-12,1.42,1.38,1.3656542911166176,1.5574999999999826,1.51237524646569,1.4516749999999956
ttoo,2021-04-13,1.38,1.42,1.406661607967242,1.5414999999999826,1.4682501643104602,1.4402499999999954
ttoo,2021-04-14,1.42,1.3,1.3221574597376824,1.5289999999999824,1.4521667762069734,1.4342749999999953
ttoo,2021-04-15,1.3,1.3,1.3151472056585416,1.4969999999999821,1.4014445174713157,1.3792499999999952
ttoo,2021-04-16,1.3,1.18,1.1919059957330098,1.4699999999999822,1.3676296783142106,1.3373249999999952
ttoo,2021-04-19,1.18,1.18,1.164103731730188,1.4189999999999823,1.3050864522094738,1.2407999999999952
ttoo,2021-04-20,1.18,1.27,1.3174473101834097,1.380999999999982,1.2633909681396494,1.1791749999999954
ttoo,2021-04-21,1.27,1.31,1.3240959601155549,1.351999999999982,1.2655939787597663,1.1427499999999955
ttoo,2021-04-22,1.31,1.37,1.3830317696962593,1.3289999999999822,1.2803959858398444,1.1246249999999955
ttoo,2021-04-23,1.37,1.42,1.3992394844683231,1.3129999999999824,1.3102639905598963,1.1241499999999955
ttoo,2021-04-26,1.42,1.45,1.4668850620062939,1.3129999999999824,1.3468426603732642,1.1608249999999956
ttoo,2021-04-27,1.45,1.47,1.483051624255139,1.319999999999982,1.3812284402488428,1.2115499999999957
ttoo,2021-04-28,1.47,1.41,1.4255231966120185,1.3249999999999822,1.4108189601658954,1.2546499999999958
ttoo,2021-04-29,1.41,1.38,1.3688608219992675,1.335999999999982,1.4105459734439303,1.3062999999999958
ttoo,2021-04-30,1.38,1.38,1.370993357773517,1.343999999999982,1.4003639822959535,1.3451999999999957
ttoo,2021-05-03,1.38,1.26,1.2619836848679322,1.363999999999982,1.3935759881973024,1.4034499999999956
ttoo,2021-05-04,1.26,1.26,1.2772152743383818,1.371999999999982,1.3490506587982016,1.4247999999999956
ttoo,2021-05-05,1.26,1.16,1.2008932552024716,1.370999999999982,1.319367105865468,1.4194499999999957
ttoo,2021-05-06,1.16,1.19,1.0832828098235088,1.3559999999999819,1.2662447372436452,1.3778999999999957
ttoo,2021-05-07,1.19,1.12,1.1253690197154946,1.3379999999999819,1.2408298248290968,1.3291499999999956
ttoo,2021-05-10,1.12,1.17,1.218703684563314,1.3079999999999818,1.2005532165527313,1.254899999999996
ttoo,2021-05-11,1.17,1.12,1.1147629205937415,1.279999999999982,1.1903688110351542,1.190899999999996
ttoo,2021-05-12,1.12,1.04,1.0773575710569947,1.244999999999982,1.1669125406901029,1.1153999999999962
ttoo,2021-05-13,1.04,1.05,1.0392643796534777,1.207999999999982,1.1246083604600687,1.042099999999996
ttoo,2021-05-14,1.05,1.12,1.1508229032925892,1.1749999999999823,1.0997389069733792,0.9849499999999962
ttoo,2021-05-17,1.12,1.14,1.1431091264520623,1.1489999999999825,1.1064926046489196,0.9521999999999962
ttoo,2021-05-18,1.14,1.12,1.1240440098502529,1.1369999999999825,1.1176617364326131,0.9574499999999959
ttoo,2021-05-19,1.12,1.14,1.1460609684923169,1.1229999999999825,1.1184411576217421,0.959649999999996
ttoo,2021-05-20,1.14,1.14,1.1362672335312836,1.1209999999999825,1.1256274384144949,0.989899999999996
ttoo,2021-05-21,1.14,1.1,1.1088702912263222,1.1159999999999826,1.13041829227633,1.010699999999996
ttoo,2021-05-24,1.1,1.15,1.0399804760601368,1.1139999999999826,1.1202788615175534,1.0347999999999957
ttoo,2021-05-25,1.15,1.16,0.9583657134932109,1.1119999999999828,1.130185907678369,1.0549999999999957
ttoo,2021-05-26,1.16,1.24,1.168180933862208,1.1159999999999826,1.140123938452246,1.0843499999999955
ttoo,2021-05-27,1.24,1.39,1.3518984825086693,1.1359999999999826,1.1734159589681639,1.1451499999999952
ttoo,2021-05-28,1.39,1.27,1.245403939249824,1.1699999999999826,1.2456106393121091,1.2308999999999952
ttoo,2021-06-01,1.27,1.24,1.2089120763422925,1.1849999999999823,1.253740426208073,1.262999999999995
ttoo,2021-06-02,1.24,1.22,1.2047657602196014,1.1949999999999823,1.2491602841387155,1.2792999999999952
