symbol,time,actual,predict,model_01,sma_10,ema_5,isma_10
blnk,2021-03-26,35.83,34.95,34.01640946961236,37.65649999999998,36.40976942662392,38.55717499999996
blnk,2021-03-29,34.95,36.98,35.044534414662174,37.09549999999998,35.923179617749284,36.87484999999996
blnk,2021-03-30,36.98,41.1,39.86512345031986,37.05949999999998,36.275453078499524,36.50097499999996
blnk,2021-03-31,41.1,41.25,40.99262659829866,37.23149999999998,37.88363538566635,36.70034999999996
blnk,2021-04-01,41.25,40.38,39.05698048310063,37.761499999999984,39.00575692377757,37.79667499999995
blnk,2021-04-05,40.38,42.94,41.13639986590684,37.97549999999998,39.46383794918505,38.192549999999954
blnk,2021-04-06,42.94,40.64,39.546696717865004,38.203499999999984,40.62255863279003,38.769824999999955
blnk,2021-04-07,40.64,45.9,44.676440804291886,38.437499999999986,40.62837242186002,39.38654999999996
blnk,2021-04-08,45.9,44.08,42.88562149824902,39.518999999999984,42.38558161457335,41.95582499999996
blnk,2021-04-09,44.08,40.82,40.39484365981586,40.40499999999999,42.9503877430489,43.81074999999997
blnk,2021-04-12,40.82,39.98,39.48950073789665,40.90399999999998,42.240258495365936,44.57112499999997
blnk,2021-04-13,39.98,37.83,37.934469388685656,41.40699999999999,41.48683899691062,45.18189999999996
blnk,2021-04-14,37.83,35.16,36.11398803921488,41.49199999999998,40.26789266460708,44.72952499999995
blnk,2021-04-15,35.16,36.41,36.08581269384793,40.89799999999998,38.565261776404725,42.69454999999995
blnk,2021-04-16,36.41,33.75,34.59530102288133,40.41399999999997,37.84684118426982,41.08667499999996
blnk,2021-04-19,33.75,34.24,34.38517975921721,39.750999999999976,36.48122745617988,39.162849999999956
blnk,2021-04-20,34.24,35.51,35.03700612968481,38.88099999999998,35.73415163745325,36.88622499999995
blnk,2021-04-21,35.51,35.35,35.59265557697505,38.36799999999998,35.659434424968836,35.61414999999995
blnk,2021-04-22,35.35,37.59,36.8416060813115,37.31299999999998,35.55628961664589,33.30754999999996
blnk,2021-04-23,37.59,37.35,37.00731432829484,36.66399999999998,36.23419307776393,32.24619999999996
blnk,2021-04-26,37.35,37.02,36.808443058161856,36.316999999999986,36.60612871850929,32.06674999999996
blnk,2021-04-27,37.02,39.55,39.14330052080088,36.02099999999998,36.74408581233953,32.134649999999965
blnk,2021-04-28,39.55,38.16,38.031896315756725,36.192999999999984,37.679390541559684,33.35949999999997
blnk,2021-04-29,38.16,36.8,36.94388491168162,36.49299999999998,37.83959369437312,34.77024999999997
blnk,2021-04-30,36.8,35.48,35.91610138711533,36.53199999999998,37.49306246291542,35.45004999999996
blnk,2021-05-03,35.48,35.26,35.20452085857939,36.704999999999984,36.82204164194361,36.339449999999964
blnk,2021-05-04,35.26,34.67,35.091356137118964,36.80699999999998,36.30136109462908,36.90554999999996
blnk,2021-05-05,34.67,32.27,33.4590746000067,36.722999999999985,35.757574063086054,36.94229999999996
blnk,2021-05-06,32.27,32.57,33.32345191049966,36.41499999999998,34.5950493753907,36.30699999999997
blnk,2021-05-07,32.57,30.13,31.791442759451794,35.912999999999975,33.920032916927134,35.164649999999966
blnk,2021-05-10,30.13,31.08,31.37943564459289,35.190999999999974,32.65668861128476,33.52854999999997
blnk,2021-05-11,31.08,28.75,30.005109684818596,34.59699999999997,32.131125740856504,32.25714999999997
blnk,2021-05-12,28.75,26.22,28.402882423699513,33.516999999999975,31.00408382723767,29.958549999999967
blnk,2021-05-13,26.22,29.95,30.122770927692958,32.32299999999998,29.40938921815845,27.59904999999997
blnk,2021-05-14,29.95,30.75,31.001029005194848,31.637999999999977,29.589592812105636,26.620649999999976
blnk,2021-05-17,30.75,32.95,33.00706501487454,31.164999999999974,29.976395208070425,26.26914999999998
blnk,2021-05-18,32.95,31.97,32.3959769929243,30.933999999999976,30.967596805380285,26.572599999999984
blnk,2021-05-19,31.97,32.94,32.94862796881438,30.66399999999997,31.301731203586858,26.806449999999984
blnk,2021-05-20,32.94,34.09,34.06057985074138,30.730999999999973,31.84782080239124,27.82654999999998
blnk,2021-05-21,34.09,32.57,33.25238745547176,30.882999999999974,32.59521386826083,28.96104999999998
blnk,2021-05-24,32.57,31.72,32.10939292344159,31.126999999999974,32.58680924550722,30.180649999999975
blnk,2021-05-25,31.72,34.64,34.06549960244934,31.19099999999998,32.29787283033815,30.851549999999975
blnk,2021-05-26,34.64,35.14,34.85470759122998,31.77999999999998,33.0785818868921,32.58459999999998
blnk,2021-05-27,35.14,34.0,34.11045834182302,32.67199999999998,33.76572125792807,34.76224999999998
blnk,2021-05-28,34.0,35.42,34.89737872807822,33.076999999999984,33.84381417195205,35.55889999999997
blnk,2021-06-01,35.42,38.55,37.25199500638294,33.54399999999998,34.36920944796803,36.36954999999997
blnk,2021-06-02,38.55,38.85,38.16205854632252,34.103999999999985,35.76280629864536,37.29404999999996
blnk,2021-06-03,38.85,38.77,38.035567981673516,34.79199999999999,36.79187086576357,38.39484999999996
blnk,2021-06-04,38.77,40.79,39.38181866052612,35.374999999999986,37.45124724384238,39.15574999999996
blnk,2021-06-07,40.79,40.95,39.90761939262554,36.04499999999998,38.564164829228254,40.05644999999996
blnk,2021-06-08,40.95,39.67,38.989763340562135,36.88299999999998,39.359443219485506,41.28804999999996
blnk,2021-06-09,39.67,38.52,38.01680012586301,37.67799999999998,39.462962146323676,42.30249999999997
blnk,2021-06-10,38.52,39.5,38.514873262199046,38.06599999999999,39.14864143088245,42.32959999999996
blnk,2021-06-11,39.5,41.05,40.01962730559717,38.50199999999999,39.265760953921635,42.545099999999955
blnk,2021-06-14,41.05,39.7,39.09525350899146,39.20699999999999,39.86050730261442,43.38809999999996
blnk,2021-06-15,39.7,40.3,39.22500586889424,39.634999999999984,39.80700486840962,43.544449999999955
blnk,2021-06-16,40.3,40.82,39.7794942246469,39.80999999999999,39.97133657893975,43.12604999999996
blnk,2021-06-17,40.82,39.28,38.88324348687395,40.006999999999984,40.25422438595983,42.83629999999996
blnk,2021-06-18,39.28,38.77,38.33132904259564,40.05799999999998,39.929482923973225,42.261349999999965
blnk,2021-06-21,38.77,38.25,37.914087882384095,39.85599999999998,39.54298861598215,41.184699999999964
blnk,2021-06-22,38.25,39.87,39.01724673760451,39.58599999999998,39.11199241065477,40.104249999999965
blnk,2021-06-23,39.87,41.5,40.51261163438289,39.60599999999998,39.36466160710319,39.86504999999996
